user_id,action_name,expected_event_count,expected_active_days,expected_rank
user_000980,查看黄金行情,5,5,4
user_000980,大样本近期高频_0606,5,4,5
user_000981,大样本固定时段_evening_0587,10,9,1
user_000981,大样本周期_interval_0787,8,8,2
user_000981,大样本近期高频_0387,7,6,3
user_000981,查交易明细,5,5,4
user_000981,查看黄金行情,5,5,5
user_000982,大样本固定时段_early_morning_0092,10,10,1
user_000982,快捷支付,9,9,2
user_000982,大样本周期_daily_0292,8,8,3
user_000982,查交易明细,6,6,4
user_000982,查看基金净值,5,5,5
user_000983,银行卡管理,7,7,1
user_000983,大样本周期_interval_0411,7,7,2
user_000983,大样本近期高频_0011,6,5,3
user_000983,预约网点取号,5,5,4
user_000983,公共流程起点,5,5,5
user_000984,大样本非近期高频_long_term_high_freq_0703,30,25,1
user_000984,收款码,7,7,2
user_000984,添加银行卡,6,6,3
user_000984,查账户明细,5,5,4
user_000984,查看黄金行情,5,5,5
user_000985,大样本非近期高频_low_concentration_0346,12,11,1
user_000985,查还款结果,6,6,2
user_000985,跨行转入,5,5,3
user_000985,查账户明细,5,5,4
user_000985,公共流程起点,5,5,5
user_000986,大样本固定时段_afternoon_0086,6,6,1
user_000986,大样本周期_monthly_0286,6,6,2
user_000986,公共流程起点,5,5,3
user_000986,短信验证,5,5,4
user_000986,跨行转入,4,4,5
user_000987,大样本固定时段_morning_0393,10,10,1
user_000987,大样本周期_weekly_0593,8,8,2
user_000987,大样本近期高频_0193,8,6,3
user_000987,银行卡管理,5,5,4
user_000987,短信验证,5,5,5
user_000988,大样本周期_interval_0831,7,7,1
user_000988,短信验证,6,6,2
user_000988,快捷支付,6,6,3
user_000988,大样本固定时段_evening_0631,6,6,4
user_000988,大样本近期高频_0431,6,5,5
user_000989,大样本近期高频_0318,7,5,1
user_000989,大样本固定时段_afternoon_0518,6,6,2
user_000989,大样本周期_monthly_0718,6,6,3
user_000989,预约网点取号,5,5,4
user_000989,公共流程起点,5,5,5
user_000990,大样本周期_weekly_0473,8,8,1
user_000990,大样本近期高频_0073,8,6,2
user_000990,结构性存款,7,7,3
user_000990,跨行转入,6,6,4
user_000990,收款码,5,5,5
user_000991,大样本近期高频_0668,7,5,1
user_000991,大样本固定时段_early_morning_0868,6,6,2
user_000991,公共流程起点,5,5,3
user_000991,银行卡管理,4,4,4
user_000991,查账户明细,4,4,5
user_000992,大样本非近期高频_long_term_high_freq_0519,30,25,1
user_000992,跨行转入,8,8,2
user_000992,收款码,6,6,3
user_000992,大样本非周期_stale_periodic_0519,5,5,4
user_000992,查银行卡,4,4,5
user_000993,风险评估,10,10,1
user_000993,大样本固定时段_evening_0203,10,10,2
user_000993,大样本周期_interval_0403,8,8,3
user_000993,大样本近期高频_0003,8,6,4
user_000993,预约网点取号,5,5,5
user_000994,大样本周期_daily_0028,8,8,1
user_000994,查看理财产品,5,5,2
user_000994,查银行卡,5,5,3
user_000994,公共流程起点,5,5,4
user_000994,风险评估,5,5,5
user_000995,大样本固定时段_afternoon_0030,10,10,1
user_000995,大样本周期_monthly_0230,7,7,2
user_000995,查交易结果,6,6,3
user_000995,短信验证,5,5,4
user_000995,公共流程起点,5,5,5
user_000996,大样本近期高频_0653,8,6,1
user_000996,收款码,7,7,2
user_000996,查银行卡,6,6,3
user_000996,查看基金净值,6,6,4
user_000996,大样本固定时段_morning_0853,6,6,5
user_000997,大样本固定时段_evening_0575,10,10,1
user_000997,大样本周期_interval_0775,8,8,2
user_000997,风险评估,6,6,3
user_000997,短信验证,6,6,4
user_000997,公共流程起点,5,5,5
user_000998,大样本近期高频_0169,9,6,1
user_000998,大样本周期_weekly_0569,8,8,2
user_000998,公共流程起点,5,5,3
user_000998,跨行转入,5,5,4
user_000998,大样本固定时段_morning_0369,5,4,5
user_000999,大样本固定时段_evening_0591,10,10,1
user_000999,大样本周期_interval_0791,8,8,2
user_000999,大样本近期高频_0391,6,5,3
user_000999,查账户明细,5,5,4
user_000999,公共流程起点,5,5,5
user_001000,大样本非近期高频_long_term_high_freq_0415,30,25,1
user_001000,查还款结果,8,8,2
user_001000,查交易结果,7,7,3
user_001000,查账户明细,6,6,4
user_001000,公共流程起点,5,5,5
user_001001,大样本近期高频_0617,7,6,1
user_001001,银行卡管理,6,6,2
user_001001,快捷支付,5,5,3
user_001001,公共流程起点,5,5,4
user_001001,大样本固定时段_morning_0817,5,4,5
user_001002,大样本周期_monthly_0986,8,8,1
user_001002,查交易结果,6,6,2
user_001002,银行卡管理,6,6,3
user_001002,查看黄金行情,5,5,4
user_001002,添加银行卡,5,5,5
user_001003,大样本周期_interval_0331,8,8,1
user_001003,查银行卡,8,8,2
user_001003,银行卡管理,6,6,3
user_001003,添加银行卡,6,6,4
user_001003,公共流程起点,5,5,5
user_001004,大样本非固定时段_low_share_0320,11,11,1
user_001004,公共流程起点,5,5,2
user_001004,查还款结果,4,4,3
user_001004,查交易结果,4,4,4
user_001004,查账户明细,4,4,5
user_001005,大样本非近期高频_long_term_high_freq_0183,30,25,1
user_001005,查银行卡,5,5,2
user_001005,风险评估,5,5,3
user_001005,公共流程起点,5,5,4
user_001005,查交易结果,5,5,5
user_001006,大样本周期_daily_0144,9,9,1
user_001006,查交易结果,7,7,2
user_001006,风险评估,7,7,3
user_001006,快捷支付,6,6,4
user_001006,买黄金,5,5,5
user_001007,大样本固定时段_early_morning_0392,10,10,1
user_001007,大样本周期_daily_0592,9,9,2
user_001007,大样本近期高频_0192,6,5,3
user_001007,公共流程起点,5,5,4
user_001007,查交易结果,4,4,5
user_001008,大样本周期_monthly_0114,8,8,1
user_001008,公共流程起点,5,5,2
user_001008,查看理财产品,4,4,3
user_001008,跨行转入,4,4,4
user_001008,收款码,4,4,5
user_001009,大样本周期_daily_0180,8,8,1
user_001009,风险评估,6,6,2
user_001009,公共流程起点,5,5,3
user_001009,查还款结果,5,5,4
user_001009,买黄金,4,4,5
user_001010,大样本固定时段_early_morning_0520,10,10,1
user_001010,大样本周期_daily_0720,9,9,2
user_001010,查看理财产品,6,6,3
user_001010,收款码,5,5,4
user_001010,公共流程起点,5,5,5
user_001011,大样本固定时段_morning_0493,10,10,1
user_001011,查账户明细,8,8,2
user_001011,大样本近期高频_0293,8,6,3
user_001011,大样本周期_weekly_0693,7,7,4
user_001011,跨行转入,7,7,5
user_001012,大样本周期_interval_0251,8,8,1
user_001012,查银行卡,5,5,2
user_001012,公共流程起点,5,5,3
user_001012,大样本固定时段_evening_0051,5,4,4
user_001012,查交易明细,4,4,5
user_001013,大样本周期_interval_0991,8,8,1
user_001013,买黄金,6,6,2
user_001013,大样本固定时段_evening_0791,6,6,3
user_001013,大样本近期高频_0591,6,5,4
user_001013,查看基金净值,5,5,5
user_001014,买黄金,6,6,1
user_001014,大样本周期_monthly_0110,6,6,2
user_001014,公共流程起点,5,5,3
user_001014,跨行转入,5,5,4
user_001014,快捷支付,4,4,5
user_001015,大样本非近期高频_long_term_high_freq_0287,30,25,1
user_001015,大样本非固定时段_low_share_0287,11,11,2
user_001015,大样本非周期_random_intervals_0287,5,5,3
user_001015,公共流程起点,5,5,4
user_001015,查还款结果,5,5,5
user_001016,大样本周期_daily_0460,8,8,1
user_001016,短信验证,6,6,2
user_001016,大样本固定时段_early_morning_0260,6,6,3
user_001016,快捷支付,6,6,4
user_001016,风险评估,5,5,5
user_001017,大样本固定时段_early_morning_0780,10,10,1
user_001017,大样本周期_daily_0980,8,8,2
user_001017,快捷支付,6,6,3
user_001017,风险评估,6,6,4
user_001017,公共流程起点,5,5,5
user_001018,大样本固定时段_afternoon_0154,10,9,1
user_001018,添加银行卡,9,9,2
user_001018,大样本周期_monthly_0354,8,8,3
user_001018,风险评估,6,6,4
user_001018,公共流程起点,5,5,5
user_001019,大样本非近期高频_low_lift_0777,10,9,1
user_001019,大样本非周期_random_intervals_0777,5,5,2
user_001019,收款码,5,5,3
user_001019,预约网点取号,5,5,4
user_001019,短信验证,4,4,5
user_001020,大样本固定时段_morning_0093,10,10,1
user_001020,大样本周期_weekly_0293,7,7,2
user_001020,收款码,6,6,3
user_001020,查看基金净值,5,5,4
user_001020,查看黄金行情,5,5,5
user_001021,大样本周期_daily_0764,8,8,1
user_001021,大样本近期高频_0364,8,5,2
user_001021,收款码,7,7,3
user_001021,大样本固定时段_early_morning_0564,6,6,4
user_001021,查看理财产品,5,5,5
user_001022,大样本固定时段_afternoon_0110,10,10,1
user_001022,添加银行卡,8,8,2
user_001022,大样本周期_monthly_0310,7,7,3
user_001022,预约网点取号,6,6,4
user_001022,结构性存款,6,6,5
user_001023,跨行转入,6,6,1
user_001023,查账户明细,6,6,2
user_001023,查还款结果,5,5,3
user_001023,公共流程起点,5,5,4
user_001023,结构性存款,5,5,5
user_001024,大样本近期高频_0414,8,5,1
user_001024,结构性存款,7,7,2
user_001024,大样本固定时段_afternoon_0614,6,6,3
user_001024,查交易明细,6,6,4
user_001024,大样本周期_monthly_0814,6,6,5
user_001025,大样本非近期高频_long_term_high_freq_0175,30,25,1
user_001025,公共流程起点,5,5,2
user_001025,预约网点取号,5,5,3
user_001025,买黄金,4,4,4
user_001025,查交易明细,4,4,5
user_001026,大样本周期_daily_0972,8,8,1
user_001026,大样本固定时段_early_morning_0772,6,6,2
user_001026,大样本近期高频_0572,6,5,3
user_001026,公共流程起点,5,5,4
user_001026,查交易结果,5,5,5
user_001027,大样本非近期高频_low_concentration_0502,12,11,1
user_001027,大样本非周期_random_intervals_0502,5,5,2
user_001027,查看黄金行情,5,5,3
user_001027,预约网点取号,4,4,4
user_001027,查交易明细,4,4,5
user_001028,大样本非固定时段_low_share_0692,11,11,1
user_001028,添加银行卡,6,6,2
user_001028,查看基金净值,6,6,3
user_001028,查交易结果,6,6,4
user_001028,查账户明细,6,6,5
user_001029,大样本非近期高频_long_term_high_freq_0771,30,25,1
user_001029,收款码,7,7,2
user_001029,跨行转入,7,7,3
user_001029,结构性存款,6,6,4
user_001029,短信验证,5,5,5
user_001030,大样本非近期高频_low_lift_0721,10,9,1
user_001030,结构性存款,6,6,2
user_001030,查看黄金行情,6,6,3
user_001030,查银行卡,6,6,4
user_001030,预约网点取号,6,6,5
user_001031,大样本周期_monthly_0218,8,8,1
user_001031,买黄金,7,7,2
user_001031,查看黄金行情,7,7,3
user_001031,添加银行卡,5,5,4
user_001031,短信验证,5,5,5
user_001032,大样本非近期高频_low_lift_0669,10,9,1
user_001032,短信验证,6,6,2
user_001032,查看基金净值,5,5,3
user_001032,跨行转入,5,5,4
user_001032,添加银行卡,5,5,5
user_001033,大样本非近期高频_long_term_high_freq_0239,30,25,1
user_001033,大样本非固定时段_low_share_0239,11,11,2
user_001033,银行卡管理,6,6,3
user_001033,公共流程起点,5,5,4
user_001033,大样本非周期_stale_periodic_0239,5,5,5
user_001034,大样本周期_interval_0115,8,8,1
user_001034,预约网点取号,5,5,2
user_001034,公共流程起点,5,5,3
user_001034,查看基金净值,5,5,4
user_001034,查交易明细,5,5,5
user_001035,大样本周期_monthly_0166,7,7,1
user_001035,短信验证,6,6,2
user_001035,买黄金,6,6,3
user_001035,公共流程起点,5,5,4
user_001035,添加银行卡,5,5,5
user_001036,大样本非固定时段_low_share_0452,11,11,1
user_001036,预约网点取号,6,6,2
user_001036,买黄金,6,6,3
user_001036,大样本非周期_random_intervals_0452,5,5,4
user_001036,银行卡管理,5,5,5
user_001037,大样本周期_interval_0071,8,8,1
user_001037,查账户明细,7,7,2
user_001037,公共流程起点,5,5,3
user_001037,查看理财产品,4,4,4
user_001037,银行卡管理,4,4,5
user_001038,大样本非周期_random_intervals_0132,5,5,1
user_001038,公共流程起点,5,5,2
user_001038,查账户明细,4,4,3
user_001038,添加银行卡,4,4,4
user_001038,查看理财产品,4,4,5
user_001039,买黄金,10,10,1
user_001039,大样本固定时段_afternoon_0150,6,6,2
user_001039,大样本周期_monthly_0350,6,6,3
user_001039,添加银行卡,5,5,4
user_001039,公共流程起点,5,5,5
user_001040,大样本非近期高频_low_lift_0633,10,9,1
user_001040,查交易明细,5,5,2
user_001040,查看基金净值,4,4,3
user_001040,短信验证,4,4,4
user_001040,查还款结果,4,4,5
user_001041,大样本非固定时段_low_share_0212,11,11,1
user_001041,查看黄金行情,5,5,2
user_001041,添加银行卡,5,5,3
user_001041,收款码,5,5,4
user_001041,大样本非周期_random_intervals_0212,5,5,5
user_001042,大样本非近期高频_low_concentration_0646,12,11,1
user_001042,查交易明细,7,7,2
user_001042,快捷支付,6,6,3
user_001042,风险评估,5,5,4
user_001042,添加银行卡,5,5,5
user_001043,大样本非固定时段_low_share_0557,11,11,1
user_001043,大样本非近期高频_low_lift_0557,10,9,2
user_001043,查看理财产品,8,8,3
user_001043,快捷支付,6,6,4
user_001043,收款码,5,5,5
user_001044,大样本固定时段_morning_0777,10,10,1
user_001044,大样本周期_weekly_0977,8,8,2
user_001044,风险评估,7,7,3
user_001044,大样本近期高频_0577,7,6,4
user_001044,查账户明细,6,6,5
user_001045,大样本非近期高频_low_concentration_0294,12,11,1
user_001045,查账户明细,7,7,2
user_001045,查看基金净值,5,5,3
user_001045,查交易结果,5,5,4
user_001045,查还款结果,5,5,5
user_001046,大样本非固定时段_low_share_0005,11,11,1
user_001046,大样本非近期高频_low_lift_0005,10,9,2
user_001046,查还款结果,8,8,3
user_001046,快捷支付,6,6,4
user_001046,银行卡管理,5,5,5
user_001047,大样本非固定时段_low_share_0485,11,11,1
user_001047,大样本非近期高频_low_lift_0485,10,9,2
user_001047,跨行转入,8,8,3
user_001047,快捷支付,6,6,4
user_001047,风险评估,5,5,5
user_001048,大样本周期_monthly_0074,8,8,1
user_001048,查交易明细,6,6,2
user_001048,短信验证,6,6,3
user_001048,查账户明细,6,6,4
user_001048,收款码,5,5,5
user_001049,大样本非近期高频_low_concentration_0766,12,11,1
user_001049,查交易明细,6,6,2
user_001049,买黄金,5,5,3
user_001049,查银行卡,5,5,4
user_001049,大样本非周期_short_burst_0766,5,5,5
user_001050,大样本周期_daily_0584,9,9,1
user_001050,大样本近期高频_0184,8,5,2
user_001050,结构性存款,7,7,3
user_001050,查交易明细,5,5,4
user_001050,公共流程起点,5,5,5
user_001051,查看黄金行情,6,6,1
user_001051,大样本固定时段_afternoon_0886,6,6,2
user_001051,短信验证,5,5,3
user_001051,查交易结果,5,5,4
user_001051,公共流程起点,5,5,5
user_001052,大样本周期_daily_0396,8,8,1
user_001052,大样本固定时段_early_morning_0196,6,6,2
user_001052,公共流程起点,5,5,3
user_001052,查还款结果,5,5,4
user_001052,查看基金净值,4,4,5
user_001053,大样本固定时段_evening_0619,10,10,1
user_001053,大样本近期高频_0419,9,6,2
user_001053,大样本周期_interval_0819,7,7,3
user_001053,查看黄金行情,6,6,4
user_001053,查银行卡,6,6,5
user_001054,大样本非近期高频_long_term_high_freq_0031,30,25,1
user_001054,公共流程起点,5,5,2
user_001054,查交易结果,5,5,3
user_001054,大样本非周期_short_burst_0031,5,5,4
user_001054,风险评估,4,4,5
user_001055,大样本周期_weekly_0505,8,8,1
user_001055,公共流程起点,5,5,2
user_001055,查账户明细,5,5,3
user_001055,大样本近期高频_0105,5,4,4
user_001055,大样本固定时段_morning_0305,5,4,5
user_001056,收款码,8,8,1
user_001056,跨行转入,5,5,2
user_001056,查交易结果,5,5,3
user_001056,查看基金净值,5,5,4
user_001056,预约网点取号,5,5,5
user_001057,大样本周期_weekly_0081,8,8,1
user_001057,公共流程起点,5,5,2
user_001057,风险评估,5,5,3
user_001057,短信验证,4,4,4
user_001057,添加银行卡,4,4,5
user_001058,大样本非近期高频_low_lift_0229,10,9,1
user_001058,公共流程起点,5,5,2
user_001058,大样本负链路_0229_A,5,5,3
user_001058,大样本非周期_stale_periodic_0229,5,5,4
user_001058,查看黄金行情,4,4,5
user_001059,大样本非近期高频_long_term_high_freq_0351,30,25,1
user_001059,短信验证,6,6,2
user_001059,公共流程起点,5,5,3
user_001059,查交易明细,5,5,4
user_001059,结构性存款,5,5,5
user_001060,大样本非近期高频_low_lift_0153,10,9,1
user_001060,查交易结果,9,9,2
user_001060,预约网点取号,6,6,3
user_001060,大样本负链路_0153_A,5,5,4
user_001060,公共流程起点,5,5,5
user_001061,大样本周期_interval_0079,8,8,1
user_001061,公共流程起点,5,5,2
user_001061,预约网点取号,5,5,3
user_001061,跨行转入,4,4,4
user_001061,查看基金净值,4,4,5
user_001062,大样本周期_weekly_0189,7,7,1
user_001062,添加银行卡,5,5,2
user_001062,收款码,5,5,3
user_001062,结构性存款,5,5,4
user_001062,公共流程起点,5,5,5
user_001063,大样本固定时段_afternoon_0442,10,10,1
user_001063,大样本周期_monthly_0642,8,8,2
user_001063,大样本近期高频_0242,6,5,3
user_001063,公共流程起点,5,5,4
user_001063,查看黄金行情,4,4,5
user_001064,大样本固定时段_afternoon_0298,10,10,1
user_001064,大样本周期_monthly_0498,8,8,2
user_001064,大样本近期高频_0098,7,5,3
user_001064,公共流程起点,5,5,4
user_001064,结构性存款,5,5,5
user_001065,大样本周期_monthly_0490,8,8,1
user_001065,公共流程起点,5,5,2
user_001065,大样本固定时段_afternoon_0290,5,4,3
user_001065,收款码,4,4,4
user_001065,买黄金,4,4,5
user_001066,大样本近期高频_0623,8,6,1
user_001066,结构性存款,6,6,2
user_001066,大样本固定时段_evening_0823,6,6,3
user_001066,预约网点取号,5,5,4
user_001066,公共流程起点,5,5,5
user_001067,大样本非近期高频_low_lift_0729,10,9,1
user_001067,查账户明细,7,7,2
user_001067,收款码,5,5,3
user_001067,查看基金净值,5,5,4
user_001067,查交易明细,5,5,5
user_001068,快捷支付,6,6,1
user_001068,公共流程起点,5,5,2
user_001068,银行卡管理,5,5,3
user_001068,大样本近期高频_0696,5,4,4
user_001068,大样本固定时段_early_morning_0896,5,4,5
user_001069,添加银行卡,6,6,1
user_001069,大样本固定时段_early_morning_0900,6,6,2
user_001069,公共流程起点,5,5,3
user_001069,查看黄金行情,5,5,4
user_001069,查看理财产品,5,5,5
user_001070,查交易结果,10,10,1
user_001070,添加银行卡,6,6,2
user_001070,大样本非周期_random_intervals_0652,5,5,3
user_001070,查交易明细,5,5,4
user_001070,银行卡管理,5,5,5
user_001071,大样本非近期高频_low_concentration_0354,12,11,1
user_001071,公共流程起点,5,5,2
user_001071,大样本非周期_stale_periodic_0354,5,5,3
user_001071,买黄金,4,4,4
user_001071,查交易明细,4,4,5
user_001072,查看黄金行情,7,7,1
user_001072,大样本固定时段_afternoon_0950,6,6,2
user_001072,买黄金,5,5,3
user_001072,公共流程起点,5,5,4
user_001072,收款码,5,5,5
user_001073,查交易明细,7,7,1
user_001073,大样本固定时段_afternoon_0134,6,6,2
user_001073,大样本周期_monthly_0334,6,6,3
user_001073,公共流程起点,5,5,4
user_001073,查看基金净值,5,5,5
user_001074,大样本固定时段_early_morning_0796,10,9,1
user_001074,大样本周期_daily_0996,8,8,2
user_001074,公共流程起点,5,5,3
user_001074,查银行卡,5,5,4
user_001074,银行卡管理,5,5,5
user_001075,大样本近期高频_0059,9,6,1
user_001075,大样本周期_interval_0459,7,7,2
user_001075,查账户明细,7,7,3
user_001075,添加银行卡,5,5,4
user_001075,查看黄金行情,5,5,5
user_001076,大样本非固定时段_low_share_0464,11,11,1
user_001076,查还款结果,5,5,2
user_001076,大样本非周期_stale_periodic_0464,5,5,3
user_001076,查交易结果,4,4,4
user_001076,查看理财产品,4,4,5
user_001077,查看黄金行情,7,7,1
user_001077,查银行卡,6,6,2
user_001077,结构性存款,6,6,3
user_001077,查账户明细,5,5,4
user_001077,添加银行卡,5,5,5
user_001078,风险评估,8,8,1
user_001078,查看黄金行情,6,6,2
user_001078,快捷支付,6,6,3
user_001078,查看理财产品,6,6,4
user_001078,结构性存款,5,5,5
user_001079,风险评估,6,6,1
user_001079,查交易明细,6,6,2
user_001079,添加银行卡,6,6,3
user_001079,大样本周期_monthly_0046,6,6,4
user_001079,查看理财产品,5,5,5
user_001080,查看基金净值,8,8,1
user_001080,查交易结果,5,5,2
user_001080,风险评估,5,5,3
user_001080,添加银行卡,5,5,4
user_001080,大样本非周期_random_intervals_0732,5,5,5
user_001081,大样本周期_interval_0383,8,8,1
user_001081,结构性存款,7,7,2
user_001081,查看基金净值,6,6,3
user_001081,大样本固定时段_evening_0183,6,6,4
user_001081,公共流程起点,5,5,5
user_001082,查看理财产品,6,6,1
user_001082,公共流程起点,5,5,2
user_001082,查账户明细,5,5,3
user_001082,快捷支付,4,4,4
user_001082,收款码,4,4,5
user_001083,大样本周期_daily_0112,9,9,1
user_001083,公共流程起点,5,5,2
user_001083,短信验证,4,4,3
user_001083,大样本链路_0112_步骤2,4,4,4
user_001083,大样本链路_0112_步骤1,4,4,5
user_001084,大样本非固定时段_low_share_0737,11,11,1
user_001084,大样本非近期高频_low_lift_0737,10,9,2
user_001084,跨行转入,6,6,3
user_001084,查看基金净值,6,6,4
user_001084,大样本非周期_random_intervals_0737,5,5,5
user_001085,大样本周期_weekly_0313,8,8,1
user_001085,跨行转入,6,6,2
user_001085,结构性存款,6,6,3
user_001085,查看理财产品,5,5,4
user_001085,查看黄金行情,5,5,5
user_001086,预约网点取号,6,6,1
user_001086,大样本固定时段_afternoon_0982,6,6,2
user_001086,查看理财产品,6,6,3
user_001086,大样本近期高频_0782,6,5,4
user_001086,公共流程起点,5,5,5
user_001087,大样本非近期高频_long_term_high_freq_0007,30,25,1
user_001087,查看基金净值,6,6,2
user_001087,大样本非周期_random_intervals_0007,5,5,3
user_001087,公共流程起点,5,5,4
user_001087,预约网点取号,5,5,5
user_001088,大样本非近期高频_low_concentration_0622,12,11,1
user_001088,查看理财产品,6,6,2
user_001088,大样本非周期_random_intervals_0622,5,5,3
user_001088,银行卡管理,5,5,4
user_001088,结构性存款,5,5,5
user_001089,大样本周期_interval_0447,7,7,1
user_001089,大样本近期高频_0047,7,6,2
user_001089,大样本固定时段_evening_0247,6,6,3
user_001089,添加银行卡,5,5,4
user_001089,公共流程起点,5,5,5
user_001090,大样本固定时段_afternoon_0038,6,6,1
user_001090,风险评估,6,6,2
user_001090,大样本周期_monthly_0238,6,6,3
user_001090,公共流程起点,5,5,4
user_001090,查看黄金行情,5,5,5
user_001091,大样本固定时段_afternoon_0606,10,10,1
user_001091,查交易结果,7,7,2
user_001091,查账户明细,7,7,3
user_001091,大样本周期_monthly_0806,7,7,4
user_001091,快捷支付,6,6,5
user_001092,大样本固定时段_evening_0491,10,10,1
user_001092,大样本周期_interval_0691,8,8,2
user_001092,大样本近期高频_0291,6,5,3
user_001092,公共流程起点,5,5,4
user_001092,买黄金,5,5,5
user_001093,大样本近期高频_0089,9,6,1
user_001093,大样本周期_weekly_0489,8,8,2
user_001093,公共流程起点,5,5,3
user_001093,大样本固定时段_morning_0289,5,4,4
user_001093,风险评估,4,4,5
user_001094,大样本周期_monthly_0050,8,8,1
user_001094,查交易明细,6,6,2
user_001094,短信验证,6,6,3
user_001094,添加银行卡,6,6,4
user_001094,公共流程起点,5,5,5
user_001095,大样本周期_daily_0252,8,8,1
user_001095,添加银行卡,6,6,2
user_001095,收款码,6,6,3
user_001095,大样本固定时段_early_morning_0052,6,6,4
user_001095,查银行卡,5,5,5
user_001096,大样本非近期高频_long_term_high_freq_0539,30,25,1
user_001096,大样本非固定时段_low_share_0539,11,11,2
user_001096,查看理财产品,7,7,3
user_001096,跨行转入,6,6,4
user_001096,查银行卡,5,5,5
user_001097,大样本周期_interval_0099,7,7,1
user_001097,公共流程起点,5,5,2
user_001097,跨行转入,5,5,3
user_001097,查看理财产品,4,4,4
user_001097,查看基金净值,4,4,5
user_001098,大样本非近期高频_low_concentration_0658,12,11,1
user_001098,买黄金,7,7,2
user_001098,短信验证,6,6,3
user_001098,快捷支付,6,6,4
user_001098,收款码,5,5,5
user_001099,大样本非近期高频_long_term_high_freq_0515,30,25,1
user_001099,大样本非固定时段_low_share_0515,11,11,2
user_001099,快捷支付,6,6,3
user_001099,查看基金净值,6,6,4
user_001099,查银行卡,5,5,5
user_001100,大样本固定时段_morning_0813,10,10,1
user_001100,大样本近期高频_0613,8,6,2
user_001100,查账户明细,6,6,3
user_001100,预约网点取号,6,6,4
user_001100,短信验证,5,5,5
user_001101,大样本周期_monthly_0906,8,8,1
user_001101,银行卡管理,6,6,2
user_001101,公共流程起点,5,5,3
user_001101,结构性存款,5,5,4
user_001101,查银行卡,5,5,5
user_001102,大样本固定时段_evening_0475,10,10,1
user_001102,查交易明细,8,8,2
user_001102,大样本周期_interval_0675,7,7,3
user_001102,查交易结果,6,6,4
user_001102,结构性存款,6,6,5
user_001103,大样本固定时段_morning_0121,10,10,1
user_001103,大样本周期_weekly_0321,8,8,2
user_001103,银行卡管理,6,6,3
user_001103,跨行转入,5,5,4
user_001103,公共流程起点,5,5,5
user_001104,查还款结果,11,11,1
user_001104,大样本固定时段_morning_0329,10,9,2
user_001104,大样本近期高频_0129,9,6,3
user_001104,大样本周期_weekly_0529,8,8,4
user_001104,查账户明细,7,7,5
user_001105,大样本周期_weekly_0029,7,7,1
user_001105,查交易明细,6,6,2
user_001105,风险评估,6,6,3
user_001105,公共流程起点,5,5,4
user_001105,快捷支付,5,5,5
user_001106,大样本近期高频_0713,8,6,1
user_001106,银行卡管理,6,6,2
user_001106,公共流程起点,5,5,3
user_001106,查看黄金行情,5,5,4
user_001106,大样本固定时段_morning_0913,5,4,5
user_001107,大样本非近期高频_low_concentration_0446,12,11,1
user_001107,大样本非固定时段_low_share_0446,11,11,2
user_001107,收款码,6,6,3
user_001107,结构性存款,6,6,4
user_001107,大样本非周期_short_burst_0446,5,5,5
user_001108,查还款结果,8,8,1
user_001108,添加银行卡,6,6,2
user_001108,查交易明细,5,5,3
user_001108,查银行卡,4,4,4
user_001108,大样本非固定时段_low_active_days_0448,4,2,5
user_001109,查看基金净值,9,9,1
user_001109,大样本周期_daily_0316,8,8,2
user_001109,查银行卡,8,8,3
user_001109,大样本固定时段_early_morning_0116,6,6,4
user_001109,公共流程起点,5,5,5
user_001110,大样本非近期高频_low_concentration_0278,12,11,1
user_001110,大样本非固定时段_low_share_0278,11,11,2
user_001110,预约网点取号,6,6,3
user_001110,查交易明细,5,5,4
user_001110,公共流程起点,5,5,5
user_001111,大样本周期_weekly_0157,7,7,1
user_001111,公共流程起点,5,5,2
user_001111,买黄金,5,5,3
user_001111,短信验证,4,4,4
user_001111,快捷支付,4,4,5
user_001112,查交易明细,10,10,1
user_001112,查账户明细,8,8,2
user_001112,添加银行卡,6,6,3
user_001112,跨行转入,5,5,4
user_001112,大样本非周期_random_intervals_0012,5,5,5
user_001113,大样本固定时段_early_morning_0488,10,10,1
user_001113,大样本周期_daily_0688,9,9,2
user_001113,查银行卡,7,7,3
user_001113,大样本近期高频_0288,7,5,4
user_001113,添加银行卡,6,6,5
user_001114,银行卡管理,8,8,1
user_001114,风险评估,7,7,2
user_001114,大样本非周期_random_intervals_0172,5,5,3
user_001114,公共流程起点,5,5,4
user_001114,短信验证,5,5,5
user_001115,大样本非近期高频_low_concentration_0782,12,11,1
user_001115,大样本非固定时段_low_share_0782,11,11,2
user_001115,银行卡管理,7,7,3
user_001115,风险评估,5,5,4
user_001115,大样本非周期_random_intervals_0782,5,5,5
user_001116,大样本非近期高频_long_term_high_freq_0551,30,25,1
user_001116,大样本非固定时段_low_share_0551,11,11,2
user_001116,查看基金净值,8,8,3
user_001116,风险评估,7,7,4
user_001116,查银行卡,5,5,5
user_001117,大样本非固定时段_low_share_0689,11,11,1
user_001117,大样本非近期高频_low_lift_0689,10,9,2
user_001117,结构性存款,6,6,3
user_001117,查交易明细,6,6,4
user_001117,查看基金净值,5,5,5
user_001118,查看理财产品,7,7,1
user_001118,大样本近期高频_0637,7,6,2
user_001118,大样本固定时段_morning_0837,6,6,3
user_001118,短信验证,5,5,4
